연번,시군구,중개업소 구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
2346, 동래구,공인중개사,우대원,동래더샵탑부동산공인중개사사무소,부산광역시 동래구 금강로 67 1층(온천동),35.21525452,129.0770844,2023-01-30
2347, 동래구,공인중개사,김현석,이룸부동산공인중개사사무소,"부산광역시 동래구 명륜로139번길 22 110동 105호(명륜동, 명륜자이)",35.20667258,129.0812101,2023-01-30
2348, 동래구,공인중개사,송혜정,래미안소나무부동산중개사무소,부산광역시 동래구 금강로 144 1층(온천동),35.22135888,129.0808998,2023-01-30
2349, 동래구,공인중개사,김민준,김민준공인중개사사무소,부산광역시 동래구 반송로 221 1층(안락동),35.20060964,129.0978436,2023-01-30
2350, 동래구,공인중개사,권경희,베스트공인중개사사무소,부산광역시 동래구 석사로 46 1층(사직동),35.20028716,129.0643456,2023-01-30
2351, 동래구,공인중개사,박선주,성우자이공인중개사사무소,부산광역시 동래구 충렬대로271번길 18 2층(칠산동),35.20161748,129.0890608,2023-01-30
2352, 동래구,공인중개사,강권일,지인공인중개사사무소,부산광역시 동래구 금정마을로 135-11 101호(온천동),35.21281335,129.0677603,2023-01-30
2353, 동래구,공인중개사,강정호,뉴하나부동산중개사무소,"부산광역시 동래구 아시아드대로255번길 14 105동 102호(온천동, 동래효성해링턴플레이스)",35.20721524,129.0678187,2023-01-30
2354, 동래구,공인중개사,양진우,부자공인중개사사무소,부산광역시 동래구 수안로 33-4 1층(수안동),35.19696642,129.0860447,2023-01-30
2355, 동래구,공인중개사,조지은,세정공인중개사사무소,부산광역시 동래구 시실로 213 1층(명장동),35.20674148,129.1015394,2023-01-30
2356, 동래구,공인중개사,김수미,효성해링턴부동산공인중개사사무소,부산광역시 동래구 석사북로97번길 30 1층(온천동),35.20693933,129.0674197,2023-01-30
2357, 동래구,공인중개사,박정윤,유나공인중개사사무소,부산광역시 동래구 명륜로 130-1 9층 5호(명륜동),35.20549913,129.0824026,2023-01-30
2358, 동래구,공인중개사,김혜미,맑은공인중개사사무소,부산광역시 동래구 명륜로 47 1층(수안동),35.19837143,129.0841637,2023-01-30
2359, 동래구,공인중개사,임영희,미소공인중개사사무소,부산광역시 동래구 충렬대로218번길 26 1층(수안동),35.20075409,129.0828227,2023-01-30
2360, 동래구,공인중개사,이성근,토마토공인중개사사무소,부산광역시 동래구 반송로 274-1 3층(명장동),35.20429073,129.1014294,2023-01-30
2361, 동래구,공인중개사,조유진,골드부동산공인중개사사무소,"부산광역시 동래구 사직북로 64 상가2단지동 7호(사직동, 사직KCC스위첸)",35.20079351,129.0569725,2023-01-30
2362, 동래구,공인중개사,박영이,돼지공인중개사사무소,부산광역시 동래구 온천장로 9-1 1층(온천동),35.21322009,129.0788038,2023-01-30
2363, 동래구,공인중개사,박민우,베가토부동산중개소,부산광역시 동래구 미남로102번길 29 1층(온천동),35.20358098,129.0710657,2023-01-30
2364, 동래구,법인,이종화,주식회사랜드멘토부동산중개법인,"부산광역시 동래구 온천장로 109 9층 (온천동, 불이빌딩)",35.22049961,129.0842496,2023-01-30
2365, 동래구,공인중개사,손윤영,대경공인중개사사무소,부산광역시 동래구 차밭골로 24 101호(온천동),35.2166421,129.0791677,2023-01-30
2366, 동래구,공인중개사,홍정화,복산자이부동산공인중개사사무소,부산광역시 동래구 충렬대로271번길 57 1층(칠산동),35.20338289,129.0892052,2023-01-30
2367, 동래구,공인중개사,김은혜,스마트공인중개사사무소,부산광역시 동래구 안연로 56 1층(안락동),35.19237467,129.0994236,2023-01-30
2368, 동래구,공인중개사,신진영,조은한양공인중개사사무소,"부산광역시 동래구 충렬대로 318 A동 105호(낙민동, 한양아파트상가)",35.19844837,129.091643,2023-01-30
2369, 동래구,공인중개사,송민오,예담공인중개사사무소,부산광역시 동래구 사직북로57번길 4 2층(사직동),35.1998644,129.0580806,2023-01-30
2370, 동래구,공인중개사,이향옥,우리부동산공인중개사사무소,부산광역시 동래구 충렬대로107번길 65 316동 103호,35.21075332,129.0713686,2023-01-30
2371, 동래구,법인,정유진,주식회사 거성부동산중개법인,부산광역시 동래구 명륜로207번길 41 2층(명륜동),35.2123476,129.0806155,2023-01-30
2372, 동래구,공인중개사,양수진,지니언니네복덕방공인중개사사무소,부산광역시 동래구 여고북로 234 1층(사직동),35.20247911,129.0773987,2023-01-30
2373, 동래구,공인중개사,전현지,유앤아이부동산공인중개사사무소,"부산광역시 동래구 온천천로339번길 28 107동 상가112호(낙민동, 낙민동한일유앤아이아파트)",35.19573314,129.0928694,2023-01-30
2374, 동래구,공인중개사,최수영,복돼지공인중개사사무소,"부산광역시 동래구 온천장로65번길 9 근린생활시설동 143호(온천동, 동래3차SKVIEW)",35.21640198,129.0798125,2023-01-30
2375, 동래구,공인중개사,최경미,복돼지부동산공인중개사사무소,"부산광역시 동래구 온천장로65번길 9 근린생활시설동 143호(온천동, 동래3차SKVIEW)",35.21640198,129.0798125,2023-01-30
2376, 동래구,공인중개사,김도연,더샵제일공인중개사사무소,부산광역시 동래구 차밭골로 9 102호(온천동),35.21578578,129.0801778,2023-01-30
2377, 동래구,공인중개사,윤은영,온천장명품부동산공인중개사사무소,부산광역시 동래구 온천장로125번길 65 1층(온천동),35.22388829,129.0822955,2023-01-30
2378, 동래구,공인중개사,김민선,힐스에비뉴공인중개사사무소,"부산광역시 동래구 동래로57번길 94 B동 103호(명륜동, 힐스테이트명륜트라디움상가)",35.2144819,129.0828515,2023-01-30
2379, 동래구,공인중개사,김덕예,JK공인중개사사무소,부산광역시 동래구 아시아드대로 146 1층(사직동),35.19743506,129.0657908,2023-01-30
2380, 동래구,공인중개사,정유임,사직JK공인중개사사무소,부산광역시 동래구 아시아드대로 146 1충(사직동),35.19743506,129.0657908,2023-01-30
2381, 동래구,공인중개사,강석봉,뉴삼성명가공인중개사사무소,"부산광역시 동래구 충렬대로107번길 65 315동 108호(온천동, 동래래미안아이파크단지내상가)",35.21075332,129.0713686,2023-01-30
2382, 동래구,공인중개사,구태현,프로공인중개사사무소,"부산광역시 동래구 온천장로65번길 9 상가동 144호(온천동, 동래3차SKVIEW)",35.21640198,129.0798125,2023-01-30
2383, 동래구,법인,우연정,오스카부동산중개법인(주),"부산광역시 동래구 온천장로 108-6 102호(온천동, 오스카빌딩)",35.22015339,129.0846624,2023-01-30
2384, 동래구,공인중개사,정평집,금나래공인중개사사무소,부산광역시 동래구 여고북로 62 1층(사직동),35.20040377,129.0684981,2023-01-30
2385, 동래구,공인중개사,윤나영,명당부동산공인중개사사무소,"부산광역시 동래구 반송로273번길 7 104호(명장동, 명선하이츠)",35.20442211,129.1008601,2023-01-30
2386, 동래구,공인중개사,박정은,정은부동산공인중개사사무소,"부산광역시 동래구 아시아드대로134번길 14 근생-1동 105호(사직동, 쌍용더플래티넘사직아시아드)",35.19591336,129.0666274,2023-01-30
2387, 동래구,공인중개사,서홍윤,강남공인중개사사무소,"부산광역시 동래구 충렬대로271번길 25 102호(수안동, 홍림스카이빌)",35.20202474,129.0888796,2023-01-30
2388, 동래구,공인중개사,김봉화,굿모닝부동산공인중개사사무소,"부산광역시 동래구 온천장로65번길 9 127호(온천동, 동래3차SKVIEW단지내상가)",35.21640198,129.0798125,2023-01-30
2389, 동래구,공인중개사,이현수,시온공인중개사사무소,부산광역시 동래구 충렬대로237번길 109 2층(명륜동),35.20585246,129.083209,2023-01-30
2390, 동래구,공인중개사,정정호,스피드부동산중개사무소,부산광역시 동래구 온천장로 9 지하1층(온천동),35.21307618,129.078769,2023-01-30
2391, 동래구,공인중개사,주지훈,공인중개사사무소세종,부산광역시 동래구 명륜로94번길 53 2층(복천동),35.20469155,129.0840062,2023-01-30
2392, 동래구,공인중개사,신금자,신모든래미안부동산공인중개사사무소,"부산광역시 동래구 금정마을로 150 115동 105호(온천동, 동래래미안아이파크단지내상가)",35.2112646,129.0675753,2023-01-30
2393, 동래구,공인중개사,방웅기,팔팔공인중개사사무소,부산광역시 동래구 금강공원로 43 1층(온천동),35.21864626,129.0798313,2023-01-30
2394, 동래구,공인중개사,박은실,윤이네부자부동산공인중개사사무소,"부산광역시 동래구 아시아드대로134번길 14 근생3동 104호(사직동, 쌍용더플래티넘사직아시아드)",35.19622261,129.0673342,2023-01-30
2395, 동래구,공인중개사,박기화,오직부동산공인중개사사무소,"부산광역시 동래구 안남로 79 주상가 103호(안락동, 강변뜨란채)",35.19553809,129.1024421,2023-01-30
2396, 동래구,공인중개사,김백수,삼성부동산중개컨설팅,부산광역시 동래구 충렬대로202번가길 3 407호(수안동),35.20186043,129.0820797,2023-01-30
2397, 동래구,공인중개사,지수진,중앙공인중개사사무소,"부산광역시 동래구 금강로 28 점포동 1-1호(삼익아파트, 온천동)",35.21315626,129.074838,2023-01-30
2398, 동래구,공인중개사,조정임,똑똑부동산공인중개사사무소,부산광역시 동래구 충렬대로255번길 37 1층(수안동),35.20218716,129.0888598,2023-01-30
2399, 동래구,공인중개사,정민호,드림부동산공인중개사사무소,부산광역시 동래구 서동중심로 8 1층(명장동),35.21051199,129.1042043,2023-01-30
2400, 동래구,공인중개사,박유선,온누리부동산중개,부산광역시 동래구 명륜로236번길 5-7 1층(명륜동),35.21506946,129.0836721,2023-01-30
2401, 동래구,공인중개사,지승엽,엽상가부동산중개사무소,부산광역시 동래구 온천천로 71-1 3층(명륜동),35.21275455,129.0804671,2023-01-30
2402, 동래구,공인중개사,이정숙,동래효성공인중개사사무소,부산광역시 동래구 아시아드대로255번길 15 102호(온천동),35.2067361,129.0679772,2023-01-30
2403, 동래구,공인중개사,고명섭,백호공인중개사사무소,부산광역시 동래구 명서로130번길 1-1 1층(명장동),35.2108024,129.1010232,2023-01-30
2404, 동래구,공인중개사,소재귀,명륜1번가부동산공인중개사사무소,"부산광역시 동래구 명륜로139번길 22 상가108동 101호(명륜동, 명륜자이)",35.20667258,129.0812101,2023-01-30
2405, 동래구,공인중개사,유미란,지성KCC공인중개사사무소,부산광역시 동래구 사직북로 59-2 1층(사직동),35.19994725,129.057884,2023-01-30
2406, 동래구,공인중개사,우영동,TIME부동산중개사무소종합회사,"부산광역시 동래구 금강로62번길 31-6 101호(온천동, 동국쉐르빌)",35.21454477,129.0788433,2023-01-30
2407, 동래구,공인중개사,최매자,힐탑공인중개사사무소,부산광역시 동래구 여고로127번길 72 1층(사직동),35.20200982,129.0754377,2023-01-30
2408, 동래구,공인중개사,최경렬,삼정포레스트부동산공인중개사사무소,"부산광역시 동래구 쇠미로 153 107동 711호(온천동, 동래삼정그린코아포레스트)",35.20406805,129.0608038,2023-01-30
2409, 동래구,공인중개사,이병석,대원하나부동산공인중개사사무소,"부산광역시 동래구 온천장로65번길 9 127호(온천동, 동래3차SKVIEW단지내상가)",35.21640198,129.0798125,2023-01-30
2410, 동래구,공인중개사,조영난,해림공인중개사사무소,부산광역시 동래구 동래로57번길 44 2층 201호(명륜동),35.21264569,129.081553,2023-01-30
2411, 동래구,법인,유윤상,주식회사 이화부동산중개법인,"부산광역시 동래구 연안로59번길 30 101호(안락동, 모스트빌)",35.19374331,129.1065026,2023-01-30
2412, 동래구,공인중개사,김주희,1등부동산공인중개사사무소,부산광역시 동래구 여고북로 117-3 1층(온천동),35.20122562,129.0713751,2023-01-30
2413, 동래구,공인중개사,오전귀,거인부동산중개사무소,부산광역시 동래구 석사로34번길 3 1층(사직동),35.19944894,129.0633134,2023-01-30
2414, 동래구,공인중개사,이보섭,강남공인중개사사무소,부산광역시 동래구 우장춘로4번길 25 1층(온천동),35.20801767,129.0718708,2023-01-30
2415, 동래구,공인중개사,원영근,청솔공인중개사사무소,부산광역시 동래구 명륜로 155 1층(명륜동),35.20757737,129.0818371,2023-01-30
2416, 동래구,공인중개사,강유정,최애부동산중개사무소,부산광역시 동래구 충렬대로140번길 25 201호(온천동),35.20421678,129.0755986,2023-01-30
2417, 동래구,공인중개사,김선효,부동산ZIP공인중개사사무소,부산광역시 동래구 명륜로 47 1층(수안동),35.19837143,129.0841637,2023-01-30
